node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
28,0.7170722835191743,2.3916095997409648,0.9385204081207855,2.1597456255307868,6.445134151386245,7.181039408791676,-4.4125793671943025,-2.13901524605472,1.1654015612350617,0.9038979852324931,3.773716222496202,-2.6846354782000947
29,0.7335558746737592,2.4095563892051755,0.9273883642746963,2.154517306975736,6.593372608610092,7.178646264403673,-4.452774415739901,-2.0913071688488754,1.148769376669325,0.7993365140838203,3.842501819083809,-2.7090192915230706
30,0.7504077349176821,2.4274723971304,0.9161559894425795,2.149404090124535,6.740678503979317,7.166333434448884,-4.492906212344786,-2.045266837974529,1.1313254570447853,0.6946399341042758,3.9116293128249358,-2.732608760581436
31,0.7676250849892926,2.4453327216575236,0.9048234813899316,2.1444017650632756,6.8868726671260765,7.144059933744662,-4.532958883519165,-2.0009104533032085,1.1130713332520998,0.5898125307829204,3.981123646026716,-2.75538184792245
32,0.78520471670527,2.4631123679451,0.8933910736495781,2.1395060860516946,7.031783528719297,7.111788570508342,-4.572918121439236,-1.9582523451983607,1.094011307786381,0.484860344274621,4.051009726830989,-2.7773167905206355
33,0.8031430147633645,2.4807862599094177,0.8818590316708355,2.1347127759853666,7.175248240328107,7.069486849088133,-4.612771158522807,-1.9173050591187846,1.0741524270689866,0.3797912772432875,4.121312409456752,-2.798392140533568
34,0.8214359812810954,2.498329254279749,0.8702276490549832,2.1300175305957265,7.3171137687840275,7.017127896037435,-4.652506732899494,-1.8780794604884894,1.0535044559747333,0.2746151773778039,4.192056478390223,-2.8185868014272897
35,0.84007926300207,2.5157161570021387,0.8584972439038395,2.125416022346604,7.457237963205872,6.954691399535128,-4.69211504316206,-1.8405848560854083,1.032079857150585,0.16934389060374738,4.2632666363697025,-2.83788005935824
36,0.8590681810996508,2.5329217419984653,0.8466681553033355,2.120903903986792,7.595490593915266,6.8821645514946415,-4.731587694359773,-1.8048291316266776,1.009893779951606,0.06399127818801735,4.3349674961913935,-2.8562516099483433
37,0.8783977635090121,2.549920772257892,0.8347407399665179,2.1164768117277584,7.731754363766072,6.799542980528362,-4.770917634217906,-1.7708189017058058,0.9869640679745114,-0.04142681461876791,4.40718357677411,-2.8736815810373573
38,0.898062779725309,2.5666880232035636,0.8227153690575424,2.112130368019608,7.8659258945594095,6.70683166204725,-4.810099080732135,-1.73855967048999,0.9633113028278232,-0.14689266262731904,4.479939304864944,-2.890150552881397
39,0.9180577780217507,2.5831983082328613,0.8105924252185984,2.1078601839049145,7.99791669497276,6.604045787694788,-4.849127440984179,-1.7080560005645435,0.9389589218044743,-0.2523868893842381,4.553259026046928,-2.905639579250275
40,0.9383771250777599,2.599426506260698,0.7983722998220204,2.1036618609326134,8.127654124555312,6.49121156656649,-4.887999221053068,-1.6793116889032733,0.9139334990787128,-0.35788894449144876,4.627167034711549,-2.920130217928655
41,0.9590150480964046,2.6153475909583634,0.7860553904790268,2.0995309926143975,8.255082389386402,6.368366903437462,-4.926711923344163,-1.6523299498583461,0.8882654358867668,-0.46337816958641126,4.701687650738303,-2.9336045941456104
42,0.9799656797510515,2.630936661014972,0.7736420988644034,2.095463165384209,8.38016367368724,6.235561807797748,-4.965263920177831,-1.6271136139086917,0.8619908767022537,-0.5688365835272933,4.776845436696858,-2.9460455750793195
43,1.0012231073309168,2.646168969347636,0.7611328289826107,2.0914539589851167,8.502879819202708,6.092857973293148,-5.003654277133835,-1.6036653566751564,0.8351585266490793,-0.6742584602207868,4.852665982390173,-2.9574374088914035
44,1.022781434658698,2.6610199396320238,0.7485279873226944,2.087498944894551,8.62323740657599,5.940323687137456,-5.041881981524956,-1.5819884785471159,0.8078707675474944,-0.7797071552001709,4.929180671511657,-2.96776964992798
45,1.0446763272043724,2.675409606640085,0.7358335311715056,2.0835892910968896,8.757861454235439,5.755803997041162,-5.077727053332505,-1.5638444547063612,0.9794668447228588,-1.1585171487403494,5.029446869087753,-2.9960949429623023
46,1.0669750969999263,2.6892152597603527,0.7230596600330971,2.0797132588138454,8.919406412108504,5.522198403466018,-5.109490307491538,-1.550395269151328,1.3008288362685312,-1.7460560439673087,5.148065816413728,-3.0367234920162893
47,1.0897452041366824,2.702312918254387,0.7102165954232403,2.0758597141105835,9.10793322242154,5.239000335715423,-5.137164007849551,-1.5413993274661668,1.6196144612442143,-2.336974373038633,5.267528850690868,-3.0750821455990938
48,1.1130547495599352,2.7145774038503423,0.6973145351245101,2.0720181388036774,9.323697485007132,4.905730739469836,-5.160757319560559,-1.5366102331507947,1.9363352166943213,-2.9310927384955514,5.3877900899153115,-3.1111868531929203
49,1.1369730782737537,2.7258824054847057,0.6843636057673287,2.0681786351209785,9.567195590954038,4.521936423154964,-5.180298160765699,-1.5357796585236558,2.251680601221198,-3.5282831237038126,5.508794661509276,-3.1450683131081996
50,1.1615715063131045,2.73610054951361,0.671373807652157,2.0643319241169293,9.839213790323571,4.0871922173188215,-5.195836113749098,-1.5386597833766362,2.566494411419966,-4.128416840288646,5.630473037844194,-3.1767687962008844
