node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
145,0.756189296,1.945557298,1.205501138,2.378205488,-1.412488839,-2.865332268,-2.515242975,-2.747581452,-2.837496768,11.02435222,7.05660502,-8.155649445
146,0.75472677,1.942859596,1.202974671,2.375486916,-1.462522201,-2.697694174,-2.526459466,-2.718564467,-1.277192887,5.280008086,3.504665175,-4.049330967
147,0.753217352,1.940325688,1.200434324,2.372801361,-1.509413738,-2.533900999,-2.540339769,-2.685547711,-1.204233216,5.165253843,3.495159821,-4.035091473
148,0.751663629,1.937951653,1.197880056,2.37014856,-1.553718866,-2.374029014,-2.554261942,-2.652794055,-1.130883278,5.050093063,3.485589903,-4.020881963
149,0.748211424,1.934458689,1.192807885,2.364929949,-1.726103451,-1.746482847,-2.53608692,-2.609307034,-2.106972161,9.87425997,6.958753374,-8.011269018
150,0.744457687,1.932155276,1.187777306,2.359786391,-1.876869746,-1.151707331,-2.515291221,-2.571780592,-1.808679981,9.408153441,6.919383542,-7.954248863
151,0.740447761,1.930974145,1.182788208,2.35471425,-2.004964595,-0.590565862,-2.494550635,-2.536072522,-1.506432527,8.937624016,6.880893554,-7.898617614
152,0.736205332,1.930879584,1.177838974,2.349712812,-2.121215777,-0.047280471,-2.474619063,-2.500720536,-1.350385208,8.693204931,6.835682702,-7.82666578
153,0.731755113,1.931834608,1.172927959,2.344781373,-2.225111704,0.477512307,-2.455509256,-2.465721675,-1.191089345,8.445027402,6.791347371,-7.756083683
154,0.729507519,1.932438157,1.170459837,2.342343442,-2.247587915,0.603547464,-2.46811661,-2.43792535,-0.522001836,4.102690747,3.371410022,-3.844475566
155,0.724843363,1.934637522,1.165554516,2.337543538,-2.332080239,1.099683499,-2.452662761,-2.399953996,-0.946653406,8.066100419,6.726552435,-7.652963737
156,0.720036393,1.937790454,1.160683391,2.332811553,-2.403487433,1.576467435,-2.435564778,-2.365994963,-0.780900599,7.811047476,6.683947844,-7.585368481
157,0.715113865,1.941857284,1.155844834,2.328146697,-2.461266266,2.033417361,-2.419281144,-2.332430344,-0.612673591,7.553548295,6.642306272,-7.519192059
158,0.710103637,1.946797904,1.151037243,2.323548131,-2.505117102,2.470312441,-2.403797969,-2.299285396,-0.442187884,7.293970103,6.60163996,-7.454437852
159,0.705034079,1.952571934,1.146259056,2.319014955,-2.534781861,2.887018351,-2.389096201,-2.266590776,-0.269650921,7.032658104,6.561968096,-7.391114637
160,0.699934001,1.959138887,1.141508758,2.314546197,-2.550042346,3.28348097,-2.375152179,-2.234381733,-0.095265889,6.769935799,6.523309223,-7.32922897
161,0.69483257,1.966458315,1.136784889,2.310140809,-2.550718779,3.659718993,-2.361938014,-2.202697433,0.080767955,6.506101948,6.485681214,-7.268784944
162,0.689759241,1.974489934,1.132086052,2.305797655,-2.536668461,4.015815745,-2.349421955,-2.171580252,0.258255176,6.241428222,6.449101261,-7.209784026
163,0.68474368,1.983193741,1.127410922,2.301515511,-2.50778448,4.351910445,-2.337568768,-2.14107505,0.437004249,5.976157494,6.413585869,-7.152224959
164,0.6798157,1.992530103,1.12275825,2.297293062,-2.46399442,4.668189183,-2.326340083,-2.111228444,0.616827787,5.710502733,6.379150856,-7.096103731
165,0.675005191,2.002459836,1.118126869,2.293128894,-2.405259013,4.964875813,-2.315694745,-2.082088098,0.797542892,5.444646453,6.34581136,-7.041413605
166,0.670342059,2.01294426,1.1135157,2.289021498,-2.331570729,5.242222962,-2.305589119,-2.053702048,0.978971575,5.17874066,6.313581853,-6.988145185
167,0.665856165,2.023945242,1.108923756,2.284969271,-2.242952277,5.500503315,-2.29597739,-2.026118073,1.160941202,4.912907231,6.282476149,-6.936286529
168,0.661577265,2.035425217,1.104350143,2.280970514,-2.139455011,5.740001341,-2.286811816,-1.999383112,1.343285589,4.647239477,6.252507409,-6.885823324
169,0.657534961,2.047347196,1.099794069,2.277023439,-2.021157343,5.9610054,-2.278042966,-1.973542744,1.525843494,4.381800781,6.223688217,-6.836738953
170,0.653758646,2.059674762,1.095254843,2.273126169,-1.888163036,6.163800569,-2.269619927,-1.948640723,1.708460965,4.116628428,6.196030531,-6.789014777
171,0.650277458,2.072372046,1.090731876,2.269276744,-1.740599487,6.348662056,-2.26149047,-1.924718563,1.890991036,3.851734306,6.169545725,-6.742630285
172,0.647120237,2.085403701,1.086224689,2.265473127,-1.578616011,6.515849289,-2.253601208,-1.901815186,2.073293993,3.587106627,6.144244592,-6.697563298
173,0.644315483,2.098734854,1.081732909,2.261713207,-1.402382135,6.665600688,-2.245897763,-1.879966575,2.2552376,3.32271177,6.120137349,-6.653790161
174,0.64189132,2.112331058,1.077256278,2.25799481,-1.212085946,6.79812913,-2.238324572,-1.859205845,2.436697266,3.058496191,6.097233634,-6.611285934
175,0.640732715,2.119155443,1.074999825,2.25616158,-1.158602481,6.824368038,-2.256447027,-1.833226158,1.304265788,1.405933252,3.037155338,-3.286150524
176,0.639632137,2.12600471,1.072723076,2.254356627,-1.10057526,6.849250369,-2.276744066,-1.804948147,1.349473648,1.33967501,3.031933459,-3.276067226
177,0.638591312,2.132876811,1.070426006,2.252579758,-1.040822716,6.872083678,-2.297063886,-1.776864597,1.394559552,1.27345999,3.026740633,-3.266020905
178,0.637611948,2.139769707,1.068108599,2.250830776,-0.979361674,6.892879206,-2.317402036,-1.748978109,1.439523317,1.20727963,3.021579267,-3.256011104
179,0.636695736,2.146681371,1.065770838,2.249109481,-0.9162091,6.911647233,-2.337754561,-1.721290709,1.48436129,1.14112833,3.016450804,-3.246036545
180,0.635844352,2.153609784,1.063412715,2.247415672,-0.851382119,6.92839709,-2.358117552,-1.693804329,1.529069969,1.075000337,3.011356655,-3.236095946
181,0.635059452,2.160552938,1.061034222,2.245749148,-0.784897998,6.943137151,-2.378487145,-1.666520813,1.573645996,1.008889755,3.006298204,-3.226188013
